timesheet_id,result,effects,adopted,reason
44186,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44187,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44188,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44189,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44190,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44191,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44192,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44193,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44194,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44195,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44196,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44197,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44198,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44199,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44200,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44201,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44202,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44203,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44204,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44205,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44206,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44207,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44208,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44209,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44210,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44211,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44212,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44213,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44214,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44215,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44216,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44217,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44218,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44219,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44220,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44221,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44222,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44223,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44301,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44302,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44303,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44304,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44305,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44306,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44307,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44308,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44309,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44310,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44311,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44312,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44313,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44314,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44315,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44316,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44317,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44318,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44319,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44320,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44321,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44322,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44323,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44324,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44325,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44326,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44327,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44328,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44329,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44330,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44331,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44332,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44333,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44334,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44335,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44336,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44337,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44338,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44339,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44340,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44341,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44342,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44343,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44344,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44345,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44346,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44347,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44348,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44349,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44350,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44351,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44352,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44353,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44354,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44355,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44356,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44357,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44358,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44359,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44360,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44361,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
44362,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44363,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44364,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44365,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44366,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44367,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44368,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44369,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44370,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44371,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44372,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44373,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44374,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44375,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44376,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44377,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44378,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44379,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44380,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44381,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44382,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44383,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44384,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44385,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44386,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44387,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44388,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44389,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44390,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44391,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44392,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44393,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44394,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44395,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44396,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44397,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44398,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44399,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44400,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44401,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44402,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44403,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44404,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44405,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44406,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44407,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44408,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44409,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44410,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44411,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44412,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44413,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44414,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44415,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44416,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
44417,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا موردَ على معدة التشغيل"
