nav_id,role_id,door,label_ar,route,①group_new,②appearance,③parent_screen,④action,⑤alt_route,⑥permission,⑦test
203,16,SET,"البيانات المرجعية",Procurement/master_data_proc.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:16,"المسار القديم يصل بلا خطأ (nav_redirects)"
210,16,SET,الإعدادات,Settings/settings.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:16,"المسار القديم يصل بلا خطأ (nav_redirects)"
762,17,APPR,"صندوق الاعتمادات الموحد",Finance/approvals_inbox.php,"g4 المراجعة والاعتماد",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
217,17,APPR,"وحدات الأطراف",Finance/unit_records_fin.php,"g4 المراجعة والاعتماد",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
560,17,APPR,"لوحة الإسناد اليومي",Approvals/attribution_board.php,"g1 لوحة الإدارة",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
218,17,APPR,"استقبال معاملات الإدارات",Finance/import_events_fin.php,"g4 المراجعة والاعتماد",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
221,17,APPR,"الميزانية والانحراف",Finance/budget_form_fin.php,"g5 المتابعة والاستثناءات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
222,17,APPR,"متابعة الانحراف",Finance/variance_monitor_fin.php,"g5 المتابعة والاستثناءات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
224,17,APPR,"الذمم والتحصيل",Finance/dues_fin.php,"g4 المراجعة والاعتماد",★قائمة,,"★مراجعة تكرار الاسم — دمج أو تمييز",,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
229,17,APPR,"إقفال الفترات",Finance/periods_fin.php,"g6 الإغلاق والتسوية",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
236,17,APPR,"الطلبات المالية",FinRequests/finance_gateway.php,"g4 المراجعة والاعتماد",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
241,17,APPR,"موافقات إدارتي",FinRequests/dept_inbox.php,"g4 المراجعة والاعتماد",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
226,17,DAILY,"المدفوعات والخزينة",Finance/payments_fin.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
227,17,DAILY,"المطابقة البنكية",Finance/bank_reconciliation_fin.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
242,17,DAILY,"مكتب المحاسب",FinRequests/accountant_desk.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
770,17,DAILY,"سجل الوحدات اليومية",Reports/daily_units_report.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
211,17,HOME,الرئيسية,Finance/cfo_daily_board_fin.php,"g1 لوحة الإدارة",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
215,17,REC,"المعاملات المالية",Finance/events_list_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
216,17,REC,المعاونين,main/project_users.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
219,17,REC,"القيود اليومية",Finance/journal_form_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
230,17,REC,"التمويل والالتزامات",Finance/funding_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
492,17,REC,المستخلصات,Contracts/claims.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
538,17,REC,"تسويات الموردين",Suppliers/settlements.php,"g6 الإغلاق والتسوية",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
553,17,REC,"مصفوفة التزامات العقد",Contracts/contract_obligations.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
573,17,REC,"تسويات الموظفين",Workforce/employee_settlements.php,"g6 الإغلاق والتسوية",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
566,17,REC,"احتساب الجزاءات والحوافز",Contracts/penalties.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
232,17,REC,"الأصول والإهلاك",Finance/assets_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
609,17,REC,"بنود عقد المورد",Suppliers/supplier_contract_lines.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
614,17,REC,"شروط تعديل السعر",Contracts/price_terms.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
623,17,REC,"مسيّر الرواتب",Workforce/payroll_runs.php,"g6 الإغلاق والتسوية",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
629,17,REC,"سلفيات الموظفين",Workforce/employee_advances.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
635,17,REC,"سلفيات الموردين",Suppliers/supplier_advances.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
642,17,REC,"قواعد تحميل المورد وجزاءاته",Suppliers/supplier_rules.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
647,17,REC,"الطاقة والجاهزية ومهلة الإحلال",Suppliers/supplier_capacity.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
649,17,REC,"تقييم المورد الدوري",Suppliers/supplier_evaluation.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
652,17,REC,"تصفية إنهاء عقد المورد",Suppliers/supplier_closure.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
655,17,REC,"وثائق المورد وحسابه البنكي",Suppliers/supplier_documents.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
658,17,REC,"الفاتورة الضريبية",Contracts/tax_invoices.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
661,17,REC,"كشف حساب العميل",Contracts/client_statement.php,"g7 التقارير",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
668,17,REC,"الذمم والتحصيل",Contracts/collections.php,"g3 السجلات والملفات",★قائمة,,"★مراجعة تكرار الاسم — دمج أو تمييز",,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
672,17,REC,"تصفية إنهاء خدمة الموظف",Workforce/final_settlement.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
679,17,REC,"تعرفة الترحيل وتسعير الأوامر",Transport/transfer_tariffs.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
683,17,REC,"الدوريات المالية",Finance/periodic_events_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
691,17,REC,"طلبات عروض الموردين",Suppliers/rfq_requests.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
701,17,REC,"بنود عقد العميل وقيمته",Contracts/contract_lines.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
734,17,REC,"ربط الخطة بالفعلي",Contracts/plan_actual_link.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
738,17,REC,"خط أساس العقد",Contracts/contract_baseline.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
745,17,REC,"اقتصاد دورة حياة العقد",Contracts/contract_lifecycle.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
753,17,REC,"اللوحة التجارية للعقود",Contracts/commercial_board.php,"g1 لوحة الإدارة",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
212,17,REP,"اللوحة التنفيذية",Finance/executive_dashboard_fin.php,"g1 لوحة الإدارة",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
220,17,REP,"القوائم المالية",Finance/financial_statements_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
225,17,REP,"كشف حساب المورد",Finance/supplier_statement_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
228,17,REP,"التكاليف والربحية",Finance/cost_report_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
231,17,REP,"السيولة والتنبؤ النقدي",Finance/cash_forecast_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
233,17,REP,"المحاسبة الإدارية",Finance/management_accounting_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
239,17,REP,"زمن دورة الطلبات",FinRequests/cycle_time_board.php,"g7 التقارير",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
240,17,REP,"تقارير الطلبات المالية",FinRequests/requests_reports.php,"g7 التقارير",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
213,17,SET,"دليل الحسابات",Finance/accounts_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
214,17,SET,"المحاسبون والوحدات",Finance/accountants_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
223,17,SET,"الضرائب والقيمة المضافة",Finance/tax_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
234,17,SET,"قواعد مخصص الصيانة",Finance/maintenance_provision_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
235,17,SET,"سياسات مستحقات المشغّلين",Finance/operator_pay_policies_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
237,17,SET,"سجل الحركة المالية",FinRequests/effect_map.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
526,17,SET,"العملات وأسعار الصرف",Finance/currencies_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
238,17,SET,"قواعد توجيه الطلبات",FinRequests/routing_admin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
243,17,SET,الإعدادات,Settings/settings.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:17,"المسار القديم يصل بلا خطأ (nav_redirects)"
250,18,APPR,"وحدات الأطراف",Finance/unit_records_fin.php,"g4 المراجعة والاعتماد",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
251,18,APPR,"استقبال معاملات الإدارات",Finance/import_events_fin.php,"g4 المراجعة والاعتماد",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
254,18,APPR,"الميزانية والانحراف",Finance/budget_form_fin.php,"g5 المتابعة والاستثناءات",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
255,18,APPR,"متابعة الانحراف",Finance/variance_monitor_fin.php,"g5 المتابعة والاستثناءات",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
257,18,APPR,"الذمم والتحصيل",Finance/dues_fin.php,"g4 المراجعة والاعتماد",★قائمة,,"★مراجعة تكرار الاسم — دمج أو تمييز",,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
262,18,APPR,"إقفال الفترات",Finance/periods_fin.php,"g6 الإغلاق والتسوية",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
270,18,APPR,"الطلبات المالية",FinRequests/finance_gateway.php,"g4 المراجعة والاعتماد",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
259,18,DAILY,"المدفوعات والخزينة",Finance/payments_fin.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
260,18,DAILY,"المطابقة البنكية",Finance/bank_reconciliation_fin.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
269,18,DAILY,"مكتب المحاسب",FinRequests/accountant_desk.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
244,18,HOME,الرئيسية,Finance/cfo_daily_board_fin.php,"g1 لوحة الإدارة",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
248,18,REC,"المعاملات المالية",Finance/events_list_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
249,18,REC,المعاونين,main/project_users.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
252,18,REC,"القيود اليومية",Finance/journal_form_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
263,18,REC,"التمويل والالتزامات",Finance/funding_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
493,18,REC,المستخلصات,Contracts/claims.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
539,18,REC,"تسويات الموردين",Suppliers/settlements.php,"g6 الإغلاق والتسوية",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
554,18,REC,"مصفوفة التزامات العقد",Contracts/contract_obligations.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
574,18,REC,"تسويات الموظفين",Workforce/employee_settlements.php,"g6 الإغلاق والتسوية",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
567,18,REC,"احتساب الجزاءات والحوافز",Contracts/penalties.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
265,18,REC,"الأصول والإهلاك",Finance/assets_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
685,18,REC,"الدوريات المالية",Finance/periodic_events_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
717,18,REC,"خطة دفع العقد",Contracts/contract_payment_schedule.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
245,18,REP,"اللوحة التنفيذية",Finance/executive_dashboard_fin.php,"g1 لوحة الإدارة",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
253,18,REP,"القوائم المالية",Finance/financial_statements_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
258,18,REP,"كشف حساب المورد",Finance/supplier_statement_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
261,18,REP,"التكاليف والربحية",Finance/cost_report_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
264,18,REP,"السيولة والتنبؤ النقدي",Finance/cash_forecast_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
266,18,REP,"المحاسبة الإدارية",Finance/management_accounting_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
273,18,REP,"زمن دورة الطلبات",FinRequests/cycle_time_board.php,"g7 التقارير",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
274,18,REP,"تقارير الطلبات المالية",FinRequests/requests_reports.php,"g7 التقارير",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
246,18,SET,"دليل الحسابات",Finance/accounts_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
247,18,SET,"المحاسبون والوحدات",Finance/accountants_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
256,18,SET,"الضرائب والقيمة المضافة",Finance/tax_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
267,18,SET,"قواعد مخصص الصيانة",Finance/maintenance_provision_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
268,18,SET,"سياسات مستحقات المشغّلين",Finance/operator_pay_policies_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
271,18,SET,"سجل الحركة المالية",FinRequests/effect_map.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
527,18,SET,"العملات وأسعار الصرف",Finance/currencies_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
272,18,SET,"قواعد توجيه الطلبات",FinRequests/routing_admin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
275,18,SET,الإعدادات,Settings/settings.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:18,"المسار القديم يصل بلا خطأ (nav_redirects)"
282,19,APPR,"وحدات الأطراف",Finance/unit_records_fin.php,"g4 المراجعة والاعتماد",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
558,19,APPR,"لوحة الإسناد اليومي",Approvals/attribution_board.php,"g1 لوحة الإدارة",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
283,19,APPR,"استقبال معاملات الإدارات",Finance/import_events_fin.php,"g4 المراجعة والاعتماد",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
286,19,APPR,"الميزانية والانحراف",Finance/budget_form_fin.php,"g5 المتابعة والاستثناءات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
287,19,APPR,"متابعة الانحراف",Finance/variance_monitor_fin.php,"g5 المتابعة والاستثناءات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
289,19,APPR,"الذمم والتحصيل",Finance/dues_fin.php,"g4 المراجعة والاعتماد",★قائمة,,"★مراجعة تكرار الاسم — دمج أو تمييز",,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
294,19,APPR,"إقفال الفترات",Finance/periods_fin.php,"g6 الإغلاق والتسوية",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
301,19,APPR,"الطلبات المالية",FinRequests/finance_gateway.php,"g4 المراجعة والاعتماد",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
291,19,DAILY,"المدفوعات والخزينة",Finance/payments_fin.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
292,19,DAILY,"المطابقة البنكية",Finance/bank_reconciliation_fin.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
813,19,FIN,"سجل الممولين",Financing/financiers_registry.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
814,19,FIN,"إنشاء عملية تمويل",Financing/financing_operation_new.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
809,19,GOV,"سجل الكيانات",Governance/entities_registry.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
810,19,GOV,"التفويض بالتوقيع",Governance/signing_authority.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
811,19,GOV,"التراخيص والكفالات",Governance/licenses_guarantees.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
812,19,GOV,"أنماط التفعيل",Governance/activation_patterns.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
828,19,GOV,"منح المجال المقيَّد",Governance/ownership_grants.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
276,19,HOME,الرئيسية,Finance/cfo_daily_board_fin.php,"g1 لوحة الإدارة",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
280,19,REC,"المعاملات المالية",Finance/events_list_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
281,19,REC,المعاونين,main/project_users.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
284,19,REC,"القيود اليومية",Finance/journal_form_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
295,19,REC,"التمويل والالتزامات",Finance/funding_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
494,19,REC,المستخلصات,Contracts/claims.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
537,19,REC,"تسويات الموردين",Suppliers/settlements.php,"g6 الإغلاق والتسوية",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
551,19,REC,"مصفوفة التزامات العقد",Contracts/contract_obligations.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
572,19,REC,"تسويات الموظفين",Workforce/employee_settlements.php,"g6 الإغلاق والتسوية",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
565,19,REC,"احتساب الجزاءات والحوافز",Contracts/penalties.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
297,19,REC,"الأصول والإهلاك",Finance/assets_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
659,19,REC,"الفاتورة الضريبية",Contracts/tax_invoices.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
662,19,REC,"كشف حساب العميل",Contracts/client_statement.php,"g7 التقارير",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
684,19,REC,"الدوريات المالية",Finance/periodic_events_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
694,19,REC,"نطاقات العقد التشغيلية",Contracts/contract_sites.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
700,19,REC,"بنود عقد العميل وقيمته",Contracts/contract_lines.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
704,19,REC,"الجدول الشهري للعقد",Contracts/contract_monthly_plan.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
715,19,REC,"خطة دفع العقد",Contracts/contract_payment_schedule.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
723,19,REC,"ضمانات العقد",Contracts/contract_guarantees.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
733,19,REC,"ربط الخطة بالفعلي",Contracts/plan_actual_link.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
737,19,REC,"خط أساس العقد",Contracts/contract_baseline.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
746,19,REC,"اقتصاد دورة حياة العقد",Contracts/contract_lifecycle.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
754,19,REC,"اللوحة التجارية للعقود",Contracts/commercial_board.php,"g1 لوحة الإدارة",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
277,19,REP,"اللوحة التنفيذية",Finance/executive_dashboard_fin.php,"g1 لوحة الإدارة",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
285,19,REP,"القوائم المالية",Finance/financial_statements_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
290,19,REP,"كشف حساب المورد",Finance/supplier_statement_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
293,19,REP,"التكاليف والربحية",Finance/cost_report_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
