path	family	suffix	class	rank	reason	bytes	mtime	sha1
docs/update0010/INJAZ-MASTER-MAP-1.xlsx	INJAZ-MASTER-MAP	1	مستبدلة	9	استبدلها MASTER-MAP-7	1292558	2026-08-06 16:43	b6ce1b9e814089be8edf05294487a579589d16bc
docs/update0010/INJAZ-UX-01 — الشاشات وتجربة المستخدم والنظام التصميمي-1.docx	INJAZ-UX-01 — الشاشات وتجربة المستخدم والنظام التصميمي	1	مستبدلة	9	نسخة أقدم داخل حقبة مغلقة	58330	2026-08-06 16:43	4d023d86a510667b386b620d7a41a6e248f15548
docs/update0010/LEDGER_RECONCILIATION_ar.md	LEDGER_RECONCILIATION_ar	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0010	6286	2026-08-06 21:14	9df8c909ee7e0e0984e3ecd8ad37dc06ab8acc49
docs/update0010/NFR_EVIDENCE_BOARD_ar.md	NFR_EVIDENCE_BOARD_ar	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0010	5529	2026-08-06 21:10	ddac5e6d90a600ab4ffc3b8ffd7056423bb33367
docs/update0010/NFR_P95_RESULTS.csv	NFR_P95_RESULTS	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0010	641	2026-08-06 21:09	135b25d645ef92bba6e6a7748ce8c2224264f9bf
docs/update0010/REMAINING_WORK_ASSESSMENT_ar.md	REMAINING_WORK_ASSESSMENT_ar	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0010	9919	2026-08-06 19:26	22fd49c7b34b89f55def3b9e1eae306fa50a7a52
docs/update0010/REVERSE_AUDIT_EXECUTION_ar.md	REVERSE_AUDIT_EXECUTION_ar	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0010	5617	2026-08-06 21:50	3d74fd7d80806b8f9f59efa6540693e884001070
docs/update0010/SCREEN_NATURE_ACCEPTED.csv	SCREEN_NATURE_ACCEPTED	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0010	55731	2026-08-06 20:53	52315f612da5bc17d3bc016016113f9929e8a31a
docs/update0010/SURPLUS_RECONCILIATION_ar.csv	SURPLUS_RECONCILIATION_ar	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0010	409619	2026-08-06 21:15	f9ac8a9d86776a002761c4fedee38e577c2fff97
docs/update0010/TASK_LEDGER_ar.md	TASK_LEDGER_ar	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0010	6231	2026-08-06 20:10	e4d44eab8a9d0f31443b51731658650f267259a0
docs/update0010/nfr_login_backup_u4.txt	nfr_login_backup_u4	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0010	96	2026-08-06 21:01	eaece7017c9ff8a65b583231ef950a4a39e299ca
docs/update0010/nfr_login_backup_u72.txt	nfr_login_backup_u72	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0010	96	2026-08-06 20:59	8190df8c28bbad35c327c0134de9a5923d98e3a4
docs/update0010/tmp_SCRDES-backup-def016-20260806.xlsx	tmp_SCRDES-backup-def016	20260806	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0010	402260	2026-08-06 20:51	cb09ae4b99d40fce8c109063d62d9cb61fa70008
docs/update0011/BUILD-MANIFEST — بيان البناء.docx	BUILD-MANIFEST — بيان البناء	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0011	24998	2026-08-07 00:08	b1d221e8372324a3ef7ffe1dd43134d4c297775d
docs/update0011/EXECUTION_FINAL_REPORT_ar.md	EXECUTION_FINAL_REPORT_ar	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0011	10330	2026-08-07 02:32	8136e0174e6ae87096c06a87d508969bccca5885
docs/update0011/G_BLOCK_METRICS_ar.md	G_BLOCK_METRICS_ar	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0011	6584	2026-08-07 02:29	0d4528ae4ec71bb8b7f27eab2c9206e8c83efe0d
docs/update0011/INJAZ-CORE-01 — الدستور والمعمارية والحوكمة-3.docx	INJAZ-CORE-01 — الدستور والمعمارية والحوكمة	3	مستبدلة	9	نسخة أقدم داخل حقبة مغلقة	61662	2026-08-07 00:08	f97256b8a536e60b854e01d0e9c630a5690bb23d
docs/update0011/INJAZ-DELIVERY-01 — التنفيذ والتتبع والاختبار والتشغيل-3.docx	INJAZ-DELIVERY-01 — التنفيذ والتتبع والاختبار والتشغيل	3	مستبدلة	9	نسخة أقدم داخل حقبة مغلقة	60087	2026-08-07 00:09	728a29582c7ffd44f29c1c7456f9e242a3a0a0a9
docs/update0011/INJAZ-FRD-01 — المتطلبات الوظيفية الموحّدة-3 (1).docx	INJAZ-FRD-01 — المتطلبات الوظيفية الموحّدة	3	غير صالحة	9	نسخة تنزيل مكررة "(N)"	113441	2026-08-07 00:09	89a3d3fe79dc45bff91dd3d7ba04f0d1a97d4970
docs/update0011/INJAZ-FRD-01 — المتطلبات الوظيفية الموحّدة-3.docx	INJAZ-FRD-01 — المتطلبات الوظيفية الموحّدة	3	مستبدلة	9	نسخة أقدم داخل حقبة مغلقة	113441	2026-08-07 00:09	89a3d3fe79dc45bff91dd3d7ba04f0d1a97d4970
docs/update0011/INJAZ-MASTER-MAP-5.xlsx	INJAZ-MASTER-MAP	5	مستبدلة	9	استبدلها MASTER-MAP-7	1440084	2026-08-07 00:08	b569feb131323705ad3323cb13f35b2efa8919aa
docs/update0011/INJAZ-UX-01 — الشاشات وتجربة المستخدم والنظام التصميمي-3.docx	INJAZ-UX-01 — الشاشات وتجربة المستخدم والنظام التصميمي	3	مستبدلة	9	نسخة أقدم داخل حقبة مغلقة	60738	2026-08-07 00:08	da81736e6dc309268783ed6f0db998733d6ccfb2
docs/update0011/M-14 — الحوكمة والالتزام.docx	M-14 — الحوكمة والالتزام	0	مستبدلة	9	نسخة أقدم داخل حقبة مغلقة	154041	2026-08-07 00:08	b59c34177e2f8658536da38a556758ea6905cd3f
docs/update0011/M-16 — إدارة المخاطر المؤسسية.docx	M-16 — إدارة المخاطر المؤسسية	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0011	169178	2026-08-07 00:08	38f54208422d1f362983d4da0657e31b013fa24b
docs/update0011/M14_ALIGNMENT_ar.md	M14_ALIGNMENT_ar	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0011	4406	2026-08-07 02:30	2b585ebb63d77c0283e5d7cd548c16c9a1bfdd06
docs/update0011/TASK_LEDGER_ar.md	TASK_LEDGER_ar	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0011	6794	2026-08-07 00:33	fabc8227df91eb38b6338e19ce3aeab67699be85
docs/update0011/UXR-01 — إعادة بناء واجهة المستخدم وتجربته  (عرض تنفيذي).docx	UXR-01 — إعادة بناء واجهة المستخدم وتجربته  (عرض تنفيذي)	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0011	24678	2026-08-07 00:08	38c4ea8557e7919896dea1b7034a380228cb4e0d
docs/update0011/UXR-01 — إعادة بناء واجهة المستخدم وتجربته.docx	UXR-01 — إعادة بناء واجهة المستخدم وتجربته	0	مستبدلة	9	نسخة أقدم داخل حقبة مغلقة	47516	2026-08-07 00:08	4075914d8564e0dafa6c9c64248d273a2fc1040b
docs/update0012/DEBT_LEDGERS_ar.md	DEBT_LEDGERS_ar	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	2268	2026-08-08 18:21	fbc257b55b6f6e5d3bc2d5e6a8bda6d1d62074e2
docs/update0012/EQUIPATION-COA-01 — دليل الحسابات المعاد هيكلته.xlsx	EQUIPATION-COA-01 — دليل الحسابات المعاد هيكلته	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	159381	2026-08-08 14:48	9635d0fcd90768ee9642589cb8c9ebcf6f9751df
docs/update0012/EXECUTION_REPORT_ar.md	EXECUTION_REPORT_ar	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	19702	2026-08-08 19:54	b69f9620a1060194f85cb5af8d8d1b2b36030df7
docs/update0012/INJAZ-CORE-01 — الدستور والمعمارية والحوكمة-4.docx	INJAZ-CORE-01 — الدستور والمعمارية والحوكمة	4	مستبدلة	9	نسخة أقدم داخل حقبة مغلقة	66055	2026-08-08 13:26	476731acddd8ee31447ffd3a287bdcc03f108a28
docs/update0012/INJAZ-CORE-01 — الدستور والمعمارية والحوكمة-5.docx	INJAZ-CORE-01 — الدستور والمعمارية والحوكمة	5	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	66054	2026-08-08 14:48	a7318cdd6c8b51b482e2f3e291a9188e1b1b3d35
docs/update0012/INJAZ-DELIVERY-01 — التنفيذ والتتبع والاختبار والتشغيل-4.docx	INJAZ-DELIVERY-01 — التنفيذ والتتبع والاختبار والتشغيل	4	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	60086	2026-08-08 13:26	518c037391be2a74fd4933c7ff0f6640ffe82d79
docs/update0012/INJAZ-FRD-01 — المتطلبات الوظيفية الموحّدة-4.docx	INJAZ-FRD-01 — المتطلبات الوظيفية الموحّدة	4	مستبدلة	9	نسخة أقدم داخل حقبة مغلقة	113463	2026-08-08 13:26	400e04b4fa7156251972ea10a98f5fcc8eb813e2
docs/update0012/INJAZ-FRD-01 — المتطلبات الوظيفية الموحّدة-5.docx	INJAZ-FRD-01 — المتطلبات الوظيفية الموحّدة	5	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	113620	2026-08-08 14:48	9b5f9e002a6a4be68532311e7877fb1bb041b6b3
docs/update0012/INJAZ-MASTER-MAP-6.xlsx	INJAZ-MASTER-MAP	6	مستبدلة	9	استبدلها MASTER-MAP-7	1477280	2026-08-08 13:26	1a8525b00649b0e5d7836165821e84a4660d1800
docs/update0012/INJAZ-MASTER-MAP-7.xlsx	INJAZ-MASTER-MAP	7	حاكمة نافذة	1	سجل التجميد والأحكام النهائية (5,934 حكمًا) — الأعلى عند التعارض	1582201	2026-08-08 14:48	92888b0282d086ae0f6f1ba2183a1b3fcba0a6d9
docs/update0012/INJAZ-UX-01 — الشاشات وتجربة المستخدم والنظام التصميمي-4.docx	INJAZ-UX-01 — الشاشات وتجربة المستخدم والنظام التصميمي	4	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	60742	2026-08-08 13:26	994e56ecb5d9965e5c0d003ff4cac4374476b711
docs/update0012/M-10 — المالية والخزينة  (عرض تنفيذي).docx	M-10 — المالية والخزينة  (عرض تنفيذي)	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	58858	2026-08-08 14:48	c0327e1075c65877ddeb01825f0e24dc0f0dd913
docs/update0012/M-10 — المالية والخزينة-1.docx	M-10 — المالية والخزينة	1	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	218696	2026-08-08 14:48	90bfa7c65a9c70f9ca43d15ca964700be634cc90
docs/update0012/M-10 — المالية والخزينة.docx	M-10 — المالية والخزينة	0	مستبدلة	9	نسخة أقدم داخل حقبة مغلقة	166902	2026-08-08 13:26	df7f8e89a33647d84d6391db16429065362cb668
docs/update0012/M-14 — الحوكمة والالتزام-1.docx	M-14 — الحوكمة والالتزام	1	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	154762	2026-08-08 13:26	a9338f6a769cbaff1edab210fd64461d24fc5dec
docs/update0012/METRIC_DICTIONARY_ar.md	METRIC_DICTIONARY_ar	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3548	2026-08-08 18:26	a54ba77ff966a9ef098a9d421341528eb11e592f
docs/update0012/REVERSE_AUDIT_ar.md	REVERSE_AUDIT_ar	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	6527	2026-08-08 19:51	ca657dbb3089df8f84d1353a7dd524ad1885a0b0
docs/update0012/UIDEF_LADDER_ar.md	UIDEF_LADDER_ar	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	7698	2026-08-08 18:15	356851ee82c96541b62779b796d9bfa00bd2d22d
docs/update0012/UXR-01 — إعادة بناء واجهة المستخدم وتجربته-1.docx	UXR-01 — إعادة بناء واجهة المستخدم وتجربته	1	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	65246	2026-08-08 13:26	02ea4e5ec3c13b6dac340a21dd398c8d16c74818
docs/update0012/VT_SCAN_ar.md	VT_SCAN_ar	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3706	2026-08-08 18:05	562a4b12cf1c307617a78b9e5473c1edfcf40315
docs/update0012/debt_baseline.json	debt_baseline	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	372	2026-08-08 20:20	a4696ed93ba3b27ea055af226b5edb750b3671db
docs/update0012/extracted/FRD-v5.md	FRD-v5	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	153437	2026-08-08 19:32	1563392b63143a6ab2d5f3ac7078c06ad0e35276
docs/update0012/extracted/M-10.md	M	10	مستبدلة	9	نسخة أقدم داخل حقبة مغلقة	673655	2026-08-08 19:32	59c7aa4bd433feb5597ab96dc82ebd79ede4d17a
docs/update0012/extracted/M-14.md	M	14	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	425289	2026-08-08 19:32	fc6b6d7f3fc3023f085547bdd4750eccadd52f08
docs/update0012/extracted/UX-01.md	UX	1	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	82741	2026-08-08 19:32	25a9328047cf5367a6aa125f277b0123d1bb4e70
docs/update0012/extracted/UXR-01.md	UXR	1	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	144926	2026-08-08 19:32	bf40b120bbb7c46da3ac870db5477a36333ef26b
docs/update0012/pilot_minutes/Contracts__contracts.md	Contracts__contracts	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	1931	2026-08-08 18:22	6667b8f3513bd5045029874621aad1cdab1eaa05
docs/update0012/pilot_minutes/Maintenance__orders.md	Maintenance__orders	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	1888	2026-08-08 18:22	e41f6bfc214b891a707367409726cbc1f0e9b682
docs/update0012/pilot_minutes/README.md	README	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	1552	2026-08-08 18:22	9f3bc5bf22ecaef239ebcef94adda85c43f835b3
docs/update0012/pilot_minutes/Risk__risk_board.md	Risk__risk_board	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	1889	2026-08-08 18:22	b2e676cd225099457a6b7081cb82b22a148f3d8b
docs/update0012/pilot_minutes/Suppliers__supplier_profile.md	Suppliers__supplier_profile	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	1949	2026-08-08 18:22	2b6fc03da7571608f9e2e9e8943e13545ceb072e
docs/update0012/pilot_minutes/Timesheet__timesheet.md	Timesheet__timesheet	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	1938	2026-08-08 18:22	3e43b3c862f35106f450f2e998ed139c274f4fd5
docs/update0012/pilot_minutes/main__dashboard.md	main__dashboard	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	1882	2026-08-08 18:22	57f3c8ab0a0cbe65997524ded1cc5c09e1cb1a89
docs/update0012/pilot_minutes/main__my_workspace.md	main__my_workspace	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	1931	2026-08-08 18:22	b7b56689b28ed816e51e4397a080e1feff54ac5a
docs/update0012/pilot_minutes/main__role_board.md	main__role_board	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	1893	2026-08-08 18:22	5f83ae641c0a06ac9dcaad26f3fa90d9aa42c798
docs/update0012/visual_audit/ActivityLogs__activity_logs.md	ActivityLogs__activity_logs	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3950	2026-08-08 17:05	f318c3cd785580a6d4a1d991dcb5ad9afd307626
docs/update0012/visual_audit/Approvals__attribution_board.md	Approvals__attribution_board	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3951	2026-08-08 17:05	eed61cc3d33cda1c319d6d00aaac2655ecff8566
docs/update0012/visual_audit/Approvals__hours_approval.md	Approvals__hours_approval	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3948	2026-08-08 17:05	a2272de8db68b94f2d5742da3dffa0673b08770a
docs/update0012/visual_audit/Approvals__requests.md	Approvals__requests	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3942	2026-08-08 17:05	070eabf466828f30e0d2325e26ac53e655760644
docs/update0012/visual_audit/Clients__activities.md	Clients__activities	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3942	2026-08-08 17:05	77371e17ed708e2f99792dc3bcf0560404d18dff
docs/update0012/visual_audit/Clients__client_profile.md	Clients__client_profile	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3897	2026-08-08 17:05	2a25584dbfe02af14358b8dfcf73b9062f5c4f9d
docs/update0012/visual_audit/Clients__clients.md	Clients__clients	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3939	2026-08-08 17:05	22bdd9b923b72db95419f98157c40a7ed56f44d0
docs/update0012/visual_audit/Clients__commercial_risks.md	Clients__commercial_risks	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3899	2026-08-08 17:05	dff57f9528ddd96394b6df9d220b9d22fbcd7427
docs/update0012/visual_audit/Clients__contract_amendments.md	Clients__contract_amendments	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3902	2026-08-08 17:05	b0efcbeec5fb88cd669ec26ce27e5fa706e783ee
docs/update0012/visual_audit/Clients__contract_commitments.md	Clients__contract_commitments	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3903	2026-08-08 17:05	961c42eb4f31810c778256899fb216a795223d59
docs/update0012/visual_audit/Clients__contract_events.md	Clients__contract_events	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3898	2026-08-08 17:05	6e05b908b446ab69f294d7ebd5e0e6001711aaaf
docs/update0012/visual_audit/Clients__pricelists.md	Clients__pricelists	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3893	2026-08-08 17:05	85867c91f2afa4476a71722a68adb56399a60ad7
docs/update0012/visual_audit/Clients__products.md	Clients__products	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3891	2026-08-08 17:05	c3a088f23e71272b3b9990db6cfaae83bd7f05b3
docs/update0012/visual_audit/Clients__quotations.md	Clients__quotations	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3893	2026-08-08 17:05	f5deee4aab9cf1ed649aee9e727825fe6226a8a7
docs/update0012/visual_audit/Clients__rate_books.md	Clients__rate_books	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3942	2026-08-08 17:05	7df3a0cc07d293647551b32fa5825099967bd87a
docs/update0012/visual_audit/Clients__readiness_lines.md	Clients__readiness_lines	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3898	2026-08-08 17:05	87ad242ce37be5f97c014f90f013d50e69fae8d9
docs/update0012/visual_audit/Clients__tenders.md	Clients__tenders	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3890	2026-08-08 17:05	8a267f1f38fbd598c8c92fa7e6bdac0a841ad88b
docs/update0012/visual_audit/Clients__units_of_measure.md	Clients__units_of_measure	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3899	2026-08-08 17:05	d9bbafb8fb87daf18389df5826231183ce9a4564
docs/update0012/visual_audit/Contracts__claims.md	Contracts__claims	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3891	2026-08-08 17:05	135231ced5756c594d88ef53b5349050cad2e6c3
docs/update0012/visual_audit/Contracts__client_statement.md	Contracts__client_statement	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3950	2026-08-08 17:05	80162d31fe365206cbf505a3127a4b62d91ae478
docs/update0012/visual_audit/Contracts__collections.md	Contracts__collections	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3896	2026-08-08 17:05	7e70eed43102f38b6fb2c5f85aa4a4235fdcf1b1
docs/update0012/visual_audit/Contracts__commercial_board.md	Contracts__commercial_board	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3901	2026-08-08 17:05	5cd99c25c9c78edc9d6b980384e089f8672f5a0a
docs/update0012/visual_audit/Contracts__contract_baseline.md	Contracts__contract_baseline	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3902	2026-08-08 17:05	331695d9c0ed55ec8ef101f1014636b6e258759f
docs/update0012/visual_audit/Contracts__contract_card.md	Contracts__contract_card	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3898	2026-08-08 17:05	32b4aed3c154331b2369b09952907bf46860855d
docs/update0012/visual_audit/Contracts__contract_coverage.md	Contracts__contract_coverage	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3951	2026-08-08 17:05	2916cb9c1fd916a668f0aed2b9bec8c91f7c401e
docs/update0012/visual_audit/Contracts__contract_guarantees.md	Contracts__contract_guarantees	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3904	2026-08-08 17:05	4f604a0ab32e99cfce4416f239e510571432357f
docs/update0012/visual_audit/Contracts__contract_lifecycle.md	Contracts__contract_lifecycle	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3903	2026-08-08 17:05	63cc7ff94fde787ca1f7f0d82ea97dd77769b20e
docs/update0012/visual_audit/Contracts__contract_lines.md	Contracts__contract_lines	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3899	2026-08-08 17:05	81639304b3d0bf7886396f67ce92b03be99acd4a
docs/update0012/visual_audit/Contracts__contract_monthly_plan.md	Contracts__contract_monthly_plan	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3955	2026-08-08 17:05	ddc758f0f116f03f74f7169f7d72b11255869be7
docs/update0012/visual_audit/Contracts__contract_obligations.md	Contracts__contract_obligations	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3954	2026-08-08 17:05	12fb7c30607d9f791655037153db2af0684a52c3
docs/update0012/visual_audit/Contracts__contract_payment_schedule.md	Contracts__contract_payment_schedule	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3910	2026-08-08 17:05	c3f3185a5c37273d5860e5eb89d4d4064110cbe0
docs/update0012/visual_audit/Contracts__contract_resource_plan.md	Contracts__contract_resource_plan	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3907	2026-08-08 17:05	d4bb817eb440ba03aed405a9a9d7037392a90b89
docs/update0012/visual_audit/Contracts__contract_sites.md	Contracts__contract_sites	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3899	2026-08-08 17:05	6d8592640640c66d3c193ae003a336b0c9006d03
docs/update0012/visual_audit/Contracts__contracts.md	Contracts__contracts	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3943	2026-08-08 17:05	0446d4627772fdd28ab425e03a013db9839e649e
docs/update0012/visual_audit/Contracts__contracts_details.md	Contracts__contracts_details	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3951	2026-08-08 17:05	60faeffbb2b1f63a90bbf2a8af2d6f8e79ce2af0
docs/update0012/visual_audit/Contracts__penalties.md	Contracts__penalties	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3943	2026-08-08 17:05	e460eb2f5526912f94dd81bdc1da24b01d2cae1c
docs/update0012/visual_audit/Contracts__plan_actual_link.md	Contracts__plan_actual_link	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3901	2026-08-08 17:05	2e30f00cf0a9b2366b3e0d7c5866536c5cd66083
docs/update0012/visual_audit/Contracts__price_terms.md	Contracts__price_terms	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3945	2026-08-08 17:05	5f81ae9db66ba77429216282385e116050167aeb
docs/update0012/visual_audit/Contracts__tax_invoices.md	Contracts__tax_invoices	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3897	2026-08-08 17:05	31564276af7fcb47ac479aab4d7b83444e272036
docs/update0012/visual_audit/Employees__employee_card.md	Employees__employee_card	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3898	2026-08-08 17:05	252e68d2e81fc81ccf779582639839cd1cead373
docs/update0012/visual_audit/Employees__employee_contracts.md	Employees__employee_contracts	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3903	2026-08-08 17:05	0bfe944bb416a5a55857aede853dd7e6ac685874
docs/update0012/visual_audit/Employees__employee_contracts_details.md	Employees__employee_contracts_details	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3960	2026-08-08 17:05	88a04b5ebe2a91972456f5668296aa2a4dce3548
docs/update0012/visual_audit/Employees__employee_equipment_history.md	Employees__employee_equipment_history	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3911	2026-08-08 17:05	21c9ff772e8e742c019ddd8ecebacc4ee161efde
docs/update0012/visual_audit/Employees__employee_profile.md	Employees__employee_profile	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3957	2026-08-08 17:05	7bf8ef44c5283f510969907c0f77cd4d76491eff
docs/update0012/visual_audit/Employees__employee_roles.md	Employees__employee_roles	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3899	2026-08-08 17:05	e40a7306126d75b3beae6e99514b386d98651ffa
docs/update0012/visual_audit/Employees__employees.md	Employees__employees	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3894	2026-08-08 17:05	a833bb4e2547d2a69c5ece70f54b8a4a9abc1bf5
docs/update0012/visual_audit/Employees__equipment_operators.md	Employees__equipment_operators	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3904	2026-08-08 17:05	f9ab84ec502780ce56ed0d894ba0cf9f3403055e
docs/update0012/visual_audit/Employees__job_titles.md	Employees__job_titles	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3895	2026-08-08 17:05	116197fc45d02dc17de352faa26c5db7aa90207f
docs/update0012/visual_audit/Employees__showcontractemployee.md	Employees__showcontractemployee	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3890	2026-08-08 17:05	52a57d7c50db560fc774a83e3be7b04cff8aad08
docs/update0012/visual_audit/Equipments__asset_recon.md	Equipments__asset_recon	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3897	2026-08-08 17:05	336ea3fd33ddb7880e84d367c36d2afee0ce5005
docs/update0012/visual_audit/Equipments__code_bridge.md	Equipments__code_bridge	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3897	2026-08-08 17:05	06ffc8a30d5dc43761e2155a1ee6e164c3706c0c
docs/update0012/visual_audit/Equipments__equipment_documents.md	Equipments__equipment_documents	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3954	2026-08-08 17:05	4ab093509dad774419d83cc05dde58b16ed1f282
docs/update0012/visual_audit/Equipments__equipment_profile.md	Equipments__equipment_profile	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3952	2026-08-08 17:05	a9e2cc72ad91023b47b005a3a816c3c3de252084
docs/update0012/visual_audit/Equipments__equipment_sourcing.md	Equipments__equipment_sourcing	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3904	2026-08-08 17:05	a170fbbbb3be870ae6fcef2cf8486c4234c9020c
docs/update0012/visual_audit/Equipments__equipments.md	Equipments__equipments	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3896	2026-08-08 17:05	dd431b50a549f7b088fc002706df3e910274186c
docs/update0012/visual_audit/Equipments__equipments_drivers.md	Equipments__equipments_drivers	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3904	2026-08-08 17:05	2d5b6ac3cf20ac9ff5c85fd9caebcbbb27f393f4
