#	الشاشة	الملف	الإدارة	الطبيعة	ما حددها	أفعالُ اعتماد	أفعالُ كتابة	الأعمدةُ الحاكمةُ اللازمة	حالةُ التصنيف
▸ مكتبُ الرئيس التنفيذي والنواب									
228	أوامر الشراء	po.php	إدارة المشتريات التشغيلية	سجلٌّ أو إعداد	فيها فعلُ كتابةِ مجال	لا	نعم	الكيانُ والمُنشئُ وتاريخُ الإنشاءِ والمرجعُ الأب	مقترحٌ مقبول
229	حوكمة إدارة المشتريات التشغيلية	gov_dept_prc.php	إدارة المشتريات التشغيلية	قارئة	لا فعلَ كتابةٍ فيها	لا	لا	الكيانُ وحدَه	مقترحٌ مقبول
230	طلب العروض ومقارنتها	rfq.php	إدارة المشتريات التشغيلية	مستندٌ يُعتمد	فيها فعلُ كتابةِ مجال	لا	نعم	السبعةُ كاملةً — ومنها المعتمِدُ وتاريخُه ومرجعُ التفويض	مقترحٌ مقبول
231	طلبات الشراء	pr.php	إدارة المشتريات التشغيلية	مستندٌ يُعتمد	فيها فعلُ اعتماد	نعم	نعم	السبعةُ كاملةً — ومنها المعتمِدُ وتاريخُه ومرجعُ التفويض	مقترحٌ مقبول
232	مخاطر المشتريات التشغيلية	risk_dept_prc.php	إدارة المشتريات التشغيلية	قارئة	لا فعلَ كتابةٍ فيها	لا	لا	الكيانُ وحدَه	مقترحٌ مقبول
233	مطابقة الفاتورة بالأمر والاستلام	po_match.php	إدارة المشتريات التشغيلية	مستندٌ يُعتمد	فيها فعلُ كتابةِ مجال	لا	نعم	السبعةُ كاملةً — ومنها المعتمِدُ وتاريخُه ومرجعُ التفويض	مقترحٌ مقبول
▸ إدارة المخازن									
234	أرصدة المخزون بحالاتها	stock.php	إدارة المخازن	سجلٌّ أو إعداد	فيها فعلُ كتابةِ مجال	لا	نعم	الكيانُ والمُنشئُ وتاريخُ الإنشاءِ والمرجعُ الأب	مقترحٌ مقبول
235	استهلاك المعدة ومعدله	consumption_rate.php	إدارة المخازن	سجلٌّ أو إعداد	فيها فعلُ كتابةِ مجال	لا	نعم	الكيانُ والمُنشئُ وتاريخُ الإنشاءِ والمرجعُ الأب	مقترحٌ مقبول
236	الاستلام المؤقت قبل الإدخال	wh_receipt.php	إدارة المخازن	سجلٌّ أو إعداد	لا فعلَ كتابةٍ فيها	لا	لا	الكيانُ والمُنشئُ وتاريخُ الإنشاءِ والمرجعُ الأب	◆ يحتاج مراجعةً وظيفيةً بشرية
237	التحويل بين المخازن	wh_transfer.php	إدارة المخازن	سجلٌّ أو إعداد	فيها فعلُ كتابةِ مجال	لا	نعم	الكيانُ والمُنشئُ وتاريخُ الإنشاءِ والمرجعُ الأب	مقترحٌ مقبول
238	الجرد ومعالجة الفروقات	wh_count.php	إدارة المخازن	سجلٌّ أو إعداد	فيها فعلُ كتابةِ مجال	لا	نعم	الكيانُ والمُنشئُ وتاريخُ الإنشاءِ والمرجعُ الأب	مقترحٌ مقبول
239	العهد والمرتجعات	custody.php	إدارة المخازن	سجلٌّ أو إعداد	فيها فعلُ كتابةِ مجال	لا	نعم	الكيانُ والمُنشئُ وتاريخُ الإنشاءِ والمرجعُ الأب	مقترحٌ مقبول
240	المخازن وأنواعها	warehouses.php	إدارة المخازن	سجلٌّ أو إعداد	فيها فعلُ كتابةِ مجال	لا	نعم	الكيانُ والمُنشئُ وتاريخُ الإنشاءِ والمرجعُ الأب	مقترحٌ مقبول
241	حوكمة إدارة المخازن	gov_dept_inv.php	إدارة المخازن	قارئة	لا فعلَ كتابةٍ فيها	لا	لا	الكيانُ وحدَه	مقترحٌ مقبول
242	صرف مواد من المخزن	issue.php	إدارة المخازن	مستندٌ يُعتمد	فيها فعلُ كتابةِ مجال	لا	نعم	السبعةُ كاملةً — ومنها المعتمِدُ وتاريخُه ومرجعُ التفويض	مقترحٌ مقبول
243	كتالوج الأصناف والقطع الحرجة	items.php	إدارة المخازن	سجلٌّ أو إعداد	فيها فعلُ كتابةِ مجال	لا	نعم	الكيانُ والمُنشئُ وتاريخُ الإنشاءِ والمرجعُ الأب	مقترحٌ مقبول
244	مخاطر المخازن	risk_dept_inv.php	إدارة المخازن	قارئة	لا فعلَ كتابةٍ فيها	لا	لا	الكيانُ وحدَه	مقترحٌ مقبول
▸ إدارة الموقع									
245	أذون الزيارة والمركبات الخارجية	org_permits.php	إدارة الموقع	سجلٌّ أو إعداد	فيها فعلُ كتابةِ مجال	لا	نعم	الكيانُ والمُنشئُ وتاريخُ الإنشاءِ والمرجعُ الأب	مقترحٌ مقبول
246	أذون دخول وخروج المشغّلين	site_gate_person.php	إدارة الموقع	سجلٌّ أو إعداد	فيها فعلُ كتابةِ مجال	لا	نعم	الكيانُ والمُنشئُ وتاريخُ الإنشاءِ والمرجعُ الأب	مقترحٌ مقبول
247	أذون دخول وخروج المعدات	site_gate_equip.php	إدارة الموقع	سجلٌّ أو إعداد	فيها فعلُ كتابةِ مجال	لا	نعم	الكيانُ والمُنشئُ وتاريخُ الإنشاءِ والمرجعُ الأب	مقترحٌ مقبول
248	الإنتاج والقياس	production.php	إدارة الموقع	سجلٌّ أو إعداد	فيها فعلُ كتابةِ مجال	لا	نعم	الكيانُ والمُنشئُ وتاريخُ الإنشاءِ والمرجعُ الأب	مقترحٌ مقبول
249	تسجيل التايم شيت والإنتاج	timesheet.php	إدارة الموقع	مستندٌ يُعتمد	فيها فعلُ اعتماد	نعم	نعم	السبعةُ كاملةً — ومنها المعتمِدُ وتاريخُه ومرجعُ التفويض	مقترحٌ مقبول
250	جدول الورديات — النهار والليل	site_shift_plan.php	إدارة الموقع	سجلٌّ أو إعداد	فيها فعلُ كتابةِ مجال	لا	نعم	الكيانُ والمُنشئُ وتاريخُ الإنشاءِ والمرجعُ الأب	مقترحٌ مقبول
251	جدول عمل المنجم — الأسبوعي والشهري	site_work_calendar.php	إدارة الموقع	مستندٌ يُعتمد	فيها فعلُ اعتماد	نعم	نعم	السبعةُ كاملةً — ومنها المعتمِدُ وتاريخُه ومرجعُ التفويض	مقترحٌ مقبول
252	حوكمة إدارة الموقع	gov_dept_sit.php	إدارة الموقع	قارئة	لا فعلَ كتابةٍ فيها	لا	لا	الكيانُ وحدَه	مقترحٌ مقبول
253	خطة عمل الغد	daily_plan.php	إدارة الموقع	مستندٌ يُعتمد	فيها فعلُ اعتماد	نعم	نعم	السبعةُ كاملةً — ومنها المعتمِدُ وتاريخُه ومرجعُ التفويض	مقترحٌ مقبول
254	سجل الوردية	shift_log.php	إدارة الموقع	سجلٌّ أو إعداد	فيها فعلُ كتابةِ مجال	لا	نعم	الكيانُ والمُنشئُ وتاريخُ الإنشاءِ والمرجعُ الأب	مقترحٌ مقبول
255	مخاطر الموقع	risk_dept_sit.php	إدارة الموقع	قارئة	لا فعلَ كتابةٍ فيها	لا	لا	الكيانُ وحدَه	مقترحٌ مقبول
▸ مساحة عملي									
256	إنجازي	my_achievement.php	مساحة عملي	قارئة	لا فعلَ كتابةٍ فيها	لا	لا	الكيانُ وحدَه	مقترحٌ مقبول
257	المراسلات	messages.php	مساحة عملي	سجلٌّ أو إعداد	لا فعلَ كتابةٍ فيها	لا	لا	الكيانُ والمُنشئُ وتاريخُ الإنشاءِ والمرجعُ الأب	◆ يحتاج مراجعةً وظيفيةً بشرية
258	بوابتي	my_portal.php	مساحة عملي	قارئة	لا فعلَ كتابةٍ فيها	لا	لا	الكيانُ وحدَه	مقترحٌ مقبول
259	تغيير كلمة المرور	change_password.php	مساحة عملي	سجلٌّ أو إعداد	فيها فعلُ كتابةِ مجال	لا	نعم	الكيانُ والمُنشئُ وتاريخُ الإنشاءِ والمرجعُ الأب	مقترحٌ مقبول
260	تقييمي	my_evaluation.php	مساحة عملي	سجلٌّ أو إعداد	فيها فعلُ كتابةِ مجال	لا	نعم	الكيانُ والمُنشئُ وتاريخُ الإنشاءِ والمرجعُ الأب	مقترحٌ مقبول
261	شهادة إنجازي	my_certificate.php	مساحة عملي	سجلٌّ أو إعداد	فيها فعلُ كتابةِ مجال	لا	نعم	الكيانُ والمُنشئُ وتاريخُ الإنشاءِ والمرجعُ الأب	مقترحٌ مقبول
262	صفاتي والتبديل بينها	user_capacities.php	مساحة عملي	سجلٌّ أو إعداد	فيها فعلُ كتابةِ مجال	لا	نعم	الكيانُ والمُنشئُ وتاريخُ الإنشاءِ والمرجعُ الأب	مقترحٌ مقبول
263	طلباتي	my_requests.php	مساحة عملي	مستندٌ يُعتمد	فيها فعلُ كتابةِ مجال	لا	نعم	السبعةُ كاملةً — ومنها المعتمِدُ وتاريخُه ومرجعُ التفويض	مقترحٌ مقبول
264	ملفي الشخصي	profile.php	مساحة عملي	سجلٌّ أو إعداد	فيها فعلُ كتابةِ مجال	لا	نعم	الكيانُ والمُنشئُ وتاريخُ الإنشاءِ والمرجعُ الأب	مقترحٌ مقبول
265	مهامي	my_tasks.php	مساحة عملي	سجلٌّ أو إعداد	فيها فعلُ كتابةِ مجال	لا	نعم	الكيانُ والمُنشئُ وتاريخُ الإنشاءِ والمرجعُ الأب	مقترحٌ مقبول
