المساحة,الشاشة,الحكم,الشاهد
DEP-09,Risk/gov_dept_rsk.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 29"
DEP-09,Risk/risk_dept_fin.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-09,Risk/risk_dept_gov.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-09,main/global_search.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-09,main/soon.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-09,main/user_profile.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-09,Risk/risk_dept_cap.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-09,Risk/risk_dept_crp.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-09,Risk/risk_dept_flt.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-09,Risk/risk_dept_hrm.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-09,Risk/risk_dept_inv.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-09,Risk/risk_dept_mnt.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-09,Risk/risk_dept_ops.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-09,Risk/risk_dept_prc.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-09,Risk/risk_dept_sit.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-09,Risk/risk_dept_trp.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-09,Risk/risk_dept_wrk.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-09,Risk/risk_dept_ceo.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 28"
DEP-09,Tickets/my_tickets.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-09,Finance/fin_ratios.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 28"
DEP-09,Finance/fin_ratio_detail.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 28"
DEP-09,Finance/fin_ratio_targets.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 28"
DEP-09,Finance/fin_early_warning.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 28"
DEP-09,Finance/fin_unit_economics.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 28"
DEP-09,Finance/fin_contract_margin.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 28"
DEP-09,Finance/fin_project_pl.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 28"
DEP-09,Finance/fin_cashflow_stmt.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 28"
DEP-09,Finance/fin_equity_stmt.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 28"
DEP-09,Finance/fin_posting_matrix.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 28"
DEP-10,main/project_users.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 24"
DEP-10,Finance/budget_form_fin.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 24"
DEP-10,FinRequests/dept_inbox.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 24"
DEP-10,Tickets/ticket_categories_config.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 24"
DEP-10,Tickets/ticket_escalation_config.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 24"
DEP-10,Tickets/ticket_recurrence.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 24"
DEP-10,Portal/workspace.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-10,Finance/approvals_inbox.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 24"
DEP-10,Maintenance/failure_report.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-10,Tickets/ticket_workstreams_board.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 24"
DEP-10,Tickets/watchtower.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 24"
DEP-10,main/my_workspace.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 24"
DEP-10,Portal/my_kpi.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-10,Portal/dept_board.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-10,emsreports/index.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 24"
DEP-10,Finance/budget_dept.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 24"
DEP-10,main/profile.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-10,Portal/dept_achievement.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 24"
DEP-10,Tickets/admin_close.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 24"
DEP-10,Risk/dept_risk_space.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 24"
DEP-10,Risk/risk_incidents.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-10,Risk/risk_field.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 24"
DEP-10,Approvals/requests.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-10,Tickets/inquiry.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-10,Tickets/intake_classify.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 24"
DEP-10,main/global_search.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-10,main/soon.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-10,main/user_profile.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-10,Risk/risk_dept_crp.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-10,Tickets/ticket_close.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-10,Tickets/ticket_kpi.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-10,Tickets/my_tickets.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-10,Portal/vp_departments.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 24"
DEP-10,Portal/vp_dashboard.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 24"
DEP-10,Portal/vp_approval_inbox.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 24"
DEP-10,Portal/vp_pending_actions.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 24"
DEP-11,Clients/clients.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Projects/projects.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Reports/reports.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Equipments/equipments_types.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,ActivityLogs/activity_logs.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Contracts/contracts.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Contracts/contracts_details.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Maintenance/orders.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Maintenance/inspections.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Workforce/worker_leave_absence.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Employees/equipment_operators.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Procurement/requests_proc.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Procurement/receipt_custody_proc.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Procurement/stock_proc.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Procurement/issue_proc.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Finance/events_list_fin.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Finance/budget_form_fin.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Finance/cost_report_fin.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Finance/unit_records_fin.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Transport/transfer_requests.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Transport/transfer_orders_list.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,FinRequests/dept_inbox.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Tickets/tickets_list.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Tickets/ticket_form.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,main/role_board.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Equipments/equipment_documents.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Equipments/meter_readings.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Portal/workspace.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Finance/approvals_inbox.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Operations/operations_room.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Operations/distribution_space.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Fleet/readiness_board.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,admin/org_permits.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Tickets/ticket_contextual_open.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,main/my_workspace.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Contracts/contract_coverage.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 1"
DEP-11,Portal/my_kpi.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Equipments/equipments.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Portal/dept_board.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,emsreports/index.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Finance/budget_dept.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,main/profile.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Operations/attendance.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Operations/production.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Operations/shift_log.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Operations/site_gate_equip.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Operations/site_gate_person.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Operations/site_shift_plan.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Operations/site_work_calendar.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Operations/stops_unattributed.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Portal/dept_achievement.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Tickets/dept_inbox.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Approvals/requests.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 1"
DEP-11,Clients/client_profile.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Equipments/equipment_profile.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Projects/project_profile.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Reports/contract_report.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Reports/contractall.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Reports/deliy.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Reports/deriver.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Reports/driverAndsupplerscontract.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Reports/equipments_reports.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Reports/new_reports.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Reports/projects_reports.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Reports/timesheet_reports.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Reports/timesheetdeliy.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Timesheet/aprovment.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,main/global_search.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,main/soon.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,main/user_profile.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,movement/add_drivers.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,movement/client_tree.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Equipments/select_project.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Risk/risk_dept_ops.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Operations/gov_dept_ops.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Tickets/my_tickets.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Operations/shift_entry.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Clients/client_contacts.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,Fleet/asset_hours_reference.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Portal/vp_departments.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Portal/vp_dashboard.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Fleet/asset_full_history.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Portal/vp_approval_inbox.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Portal/vp_pending_actions.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Fleet/fleet_schema_matrix.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Fleet/asset_assignments.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Fleet/asset_exit.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Fleet/asset_intake.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Fleet/asset_readiness.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Fleet/asset_use_rights.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Maintenance/breakdown_intake.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Maintenance/external_repairs.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Maintenance/part_requests.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Maintenance/repeat_repairs.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Procurement/proc_packages.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Procurement/proc_rfq.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Procurement/wh_issue_requests.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,Transport/transfer_origin_handover.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 7"
DEP-11,fleet/power_sources.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,fleet/classification_directory.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,fleet/inspection_card.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,fleet/asset_card.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,fleet/asset_documents.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,fleet/asset_components.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,fleet/daily_operating_log.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,fleet/technical_state.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,fleet/state_change_log.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,fleet/breakdown_log.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,fleet/exception_register.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,fleet/external_auditor_notes.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,fleet/source_conflicts.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,fleet/open_points.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,fleet/management_decisions.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,fleet/fleet_board.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,fleet/asset_life_reference.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,fleet/use_right_ranges.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,fleet/code_reconciliation.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,fleet/numbering_bridge.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,fleet/owner_reconciliation.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,fleet/register_operation_recon.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,fleet/financed_asset_recon.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,operations/site_board.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,operations/site_register.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,operations/site_readiness_items.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,operations/site_day_open.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,operations/site_day_units.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,operations/site_day_shifts.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,operations/site_stop_decision.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,operations/site_day_approval.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,operations/site_shift_handover.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,operations/site_state_requests.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,operations/site_request_items.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,operations/site_supply_requests.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,operations/site_request_batches.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,operations/site_field_expense.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,operations/site_day_close_report.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,operations/site_suspension.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,operations/site_closure_items.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,operations/site_reference_registry.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,contracts/sales_activities.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,contracts/precontract_review.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,contracts/contract_commercial_lines.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,contracts/contract_obligation_matrix.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,contracts/contract_baseline_targets.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-11,contracts/contract_coverage_cycles.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
